ts_unix,ped_count,lat,lon,ts,clipID
1612483256399,2,32.876859116737606,-117.23313564753269,2021-02-05 00:00:56.399,cgdpztl3ben1y0tk
1612483255336,1,32.87685902732156,-117.23313565037748,2021-02-05 00:00:55.336,cgdpztl3ben1y0tk
1616287196079,4,32.844941097134864,-117.27464216354281,2021-03-21 00:39:56.079,cegt3hvai88toxqv
1616287195049,5,32.84493730052326,-117.27465905921007,2021-03-21 00:39:55.049,cegt3hvai88toxqv
1616287194024,5,32.844934252284354,-117.27467230107952,2021-03-21 00:39:54.024,cegt3hvai88toxqv
1616287192969,5,32.84493146730299,-117.27468462442828,2021-03-21 00:39:52.969,cegt3hvai88toxqv
1616287191998,5,32.84492895094477,-117.27469563536924,2021-03-21 00:39:51.998,cegt3hvai88toxqv
1616287190970,5,32.844926818427936,-117.2747048653609,2021-03-21 00:39:50.970,cegt3hvai88toxqv
1616287189957,5,32.844925065955714,-117.27471263133484,2021-03-21 00:39:49.957,cegt3hvai88toxqv
1612138386549,1,32.87759313401112,-117.22341175111907,2021-02-01 00:13:06.549,cx2e556wi7bcg0e5
1612138387526,1,32.87758092137419,-117.2233114184741,2021-02-01 00:13:07.526,cx2e556wi7bcg0e5
1612313754459,1,32.87685264510774,-117.23310855662895,2021-02-03 00:55:54.459,cur2f5khlysq6n3s
1612313763691,1,32.87685303034557,-117.23312027986596,2021-02-03 00:56:03.691,cur2f5khlysq6n3s
1612313762736,1,32.876853104736966,-117.2331202377665,2021-02-03 00:56:02.736,cur2f5khlysq6n3s
1612313761687,1,32.87685323482574,-117.233120139105,2021-02-03 00:56:01.687,cur2f5khlysq6n3s
1612313760682,1,32.87685342907073,-117.23311995004237,2021-02-03 00:56:00.682,cur2f5khlysq6n3s
1612313759558,1,32.876853774609245,-117.23311965372808,2021-02-03 00:55:59.558,cur2f5khlysq6n3s
1612313756557,1,32.87685367240639,-117.23311444498549,2021-02-03 00:55:56.557,cur2f5khlysq6n3s
1612313755492,1,32.876852735082736,-117.23310966476747,2021-02-03 00:55:55.492,cur2f5khlysq6n3s
1616531901495,1,32.876510017685625,-117.22993859870802,2021-03-23 20:38:21.495,chmlce27gnwt3n7v
1611352593100,3,32.87894515577093,-117.22221392912071,2021-01-22 21:56:33.100,c2rske9fja7yi9cq
1611352599291,1,32.8789418568521,-117.2222146065053,2021-01-22 21:56:39.291,c2rske9fja7yi9cq
1611352598228,1,32.87894188434821,-117.22221441195735,2021-01-22 21:56:38.228,c2rske9fja7yi9cq
1611352597219,1,32.878941913296266,-117.22221422723156,2021-01-22 21:56:37.219,c2rske9fja7yi9cq
1611352596154,1,32.878941935985196,-117.2222140559741,2021-01-22 21:56:36.154,c2rske9fja7yi9cq
1611352595164,3,32.87894192024543,-117.22221387522377,2021-01-22 21:56:35.164,c2rske9fja7yi9cq
1611352594104,3,32.878942091237505,-117.22221372857136,2021-01-22 21:56:34.104,c2rske9fja7yi9cq
1611883903301,1,32.8802,-117.2324,2021-01-29 01:31:43.301,cui23k0ews1tv8y0
1611883907572,1,32.8803,-117.2328,2021-01-29 01:31:47.572,cui23k0ews1tv8y0
1611883906511,1,32.8803,-117.2327,2021-01-29 01:31:46.511,cui23k0ews1tv8y0
1611883905511,1,32.8802,-117.2326,2021-01-29 01:31:45.511,cui23k0ews1tv8y0
1611883904399,1,32.8802,-117.2325,2021-01-29 01:31:44.399,cui23k0ews1tv8y0
1483235464075,1,32.87863804993756,-117.22199628670369,2017-01-01 01:51:04.075,cb63vh000bkjb519
1616287993613,2,32.85670311538086,-117.25602254728464,2021-03-21 00:53:13.613,c3i88l33p5fm5m6l
1616287995732,2,32.85670589279653,-117.25595013150257,2021-03-21 00:53:15.732,c3i88l33p5fm5m6l
1616287994731,1,32.85670429197795,-117.25597211343799,2021-03-21 00:53:14.731,c3i88l33p5fm5m6l
1616288583222,2,32.88607478776599,-117.2437724202054,2021-03-21 01:03:03.222,cm9iavty70fjlafl
1616288587201,1,32.88674512213334,-117.24375224576129,2021-03-21 01:03:07.201,cm9iavty70fjlafl
1613871124439,1,32.87678707109173,-117.23311836856257,2021-02-21 01:32:04.439,ck307kq2e5s1hgnr
1613871123451,1,32.876794641758245,-117.23322324926815,2021-02-21 01:32:03.451,ck307kq2e5s1hgnr
1613871125463,1,32.876759284255726,-117.23298644649826,2021-02-21 01:32:05.463,ck307kq2e5s1hgnr
1616286000384,1,32.872029228817446,-117.2339721002284,2021-03-21 00:20:00.384,cwq131v4vs7pn2gl
1616285996064,1,32.87203268958539,-117.23396940794996,2021-03-21 00:19:56.064,cwq131v4vs7pn2gl
1616285995046,1,32.87203377211929,-117.2339681682478,2021-03-21 00:19:55.046,cwq131v4vs7pn2gl
1616366006288,1,32.88006711814863,-117.22898582652078,2021-03-21 22:33:26.288,c1r3tdla7d6klva8
1616366005364,1,32.88018775628936,-117.22897192313087,2021-03-21 22:33:25.364,c1r3tdla7d6klva8
1611883785162,1,32.87664585673443,-117.23334258301071,2021-01-29 01:29:45.162,c3xr617eypf6qmne
1614545101063,1,32.85494021321653,-117.23723664273659,2021-02-28 20:45:01.063,coycdh212z475ma8
1612313744524,1,32.87685027518187,-117.23311167356695,2021-02-03 00:55:44.524,cbjk44ejfrec4wil
1612313753654,1,32.876852805178146,-117.23310851457674,2021-02-03 00:55:53.654,cbjk44ejfrec4wil
1612313752645,1,32.876853011447395,-117.23310851835629,2021-02-03 00:55:52.645,cbjk44ejfrec4wil
1612313751798,1,32.87685317858635,-117.23310865987696,2021-02-03 00:55:51.798,cbjk44ejfrec4wil
1612313750818,1,32.87685333533843,-117.23310895064995,2021-02-03 00:55:50.818,cbjk44ejfrec4wil
1612313749830,1,32.87685340806305,-117.23310932786801,2021-02-03 00:55:49.830,cbjk44ejfrec4wil
1612313748754,1,32.87685336140188,-117.23310978160283,2021-02-03 00:55:48.754,cbjk44ejfrec4wil
1612313747697,1,32.87685282949812,-117.23311053537148,2021-02-03 00:55:47.697,cbjk44ejfrec4wil
1612313746546,1,32.876852111360265,-117.23311109027077,2021-02-03 00:55:46.546,cbjk44ejfrec4wil
1612313745624,1,32.876851214284464,-117.23311149897509,2021-02-03 00:55:45.624,cbjk44ejfrec4wil
1616286057422,1,32.870714820857,-117.24017946202112,2021-03-21 00:20:57.422,cm56lkdal6o9q20l
1483233208296,1,32.87674717894275,-117.23255555691988,2017-01-01 01:13:28.296,cykmf42vtjffbt9g
1616367946942,1,32.85448729226612,-117.19909102143394,2021-03-21 23:05:46.942,cqx4ius6so96bqkh
1616367952235,1,32.85396161356613,-117.19921304811977,2021-03-21 23:05:52.235,cqx4ius6so96bqkh
1611883480376,3,32.868538985514824,-117.22319470132729,2021-01-29 01:24:40.376,c8ml8era8hcrue1p
1611883479452,3,32.86854054736643,-117.22310237193771,2021-01-29 01:24:39.452,c8ml8era8hcrue1p
1611883478360,3,32.86854218142373,-117.22299551308664,2021-01-29 01:24:38.360,c8ml8era8hcrue1p
1611883481381,3,32.86853695965796,-117.2233100846672,2021-01-29 01:24:41.381,c8ml8era8hcrue1p
1612657783114,1,32.876368426706726,-117.2298515711332,2021-02-07 00:29:43.114,cf4yvoz3xg1nxktw
1612657788440,1,32.87636794401984,-117.22985094552195,2021-02-07 00:29:48.440,cf4yvoz3xg1nxktw
1612657787319,1,32.87636803195031,-117.22985105380006,2021-02-07 00:29:47.319,cf4yvoz3xg1nxktw
1612657786384,1,32.876368091516355,-117.22985121891159,2021-02-07 00:29:46.384,cf4yvoz3xg1nxktw
1612657785381,1,32.876368177850324,-117.22985134953475,2021-02-07 00:29:45.381,cf4yvoz3xg1nxktw
1612657784140,1,32.87636828610563,-117.22985143087892,2021-02-07 00:29:44.140,cf4yvoz3xg1nxktw
1616534606127,2,32.87096916945428,-117.24360150717337,2021-03-23 21:23:26.127,cow2vcnbmtepqjpi
1616534615313,2,32.87097235130744,-117.24359477888069,2021-03-23 21:23:35.313,cow2vcnbmtepqjpi
1616534614233,2,32.870972408381085,-117.2435948049276,2021-03-23 21:23:34.233,cow2vcnbmtepqjpi
1616534613242,2,32.8709724236386,-117.24359483299307,2021-03-23 21:23:33.242,cow2vcnbmtepqjpi
1616534612198,2,32.87097251105871,-117.24359487395394,2021-03-23 21:23:32.198,cow2vcnbmtepqjpi
1616534611302,2,32.87097254732924,-117.24359495344628,2021-03-23 21:23:31.302,cow2vcnbmtepqjpi
1616534610366,2,32.87097260032446,-117.24359499890734,2021-03-23 21:23:30.366,cow2vcnbmtepqjpi
1616534609475,2,32.870972647681754,-117.24359500337351,2021-03-23 21:23:29.475,cow2vcnbmtepqjpi
1616534608395,2,32.87097271592884,-117.24359505467535,2021-03-23 21:23:28.395,cow2vcnbmtepqjpi
1616534607289,2,32.87097252532893,-117.2435954376805,2021-03-23 21:23:27.289,cow2vcnbmtepqjpi
3600047505155,1,32.872005355021656,-117.23392956770269,2084-01-30 05:11:45.155,clnc594z7fkrud3h
3600047514444,1,32.872004919654565,-117.2339301401588,2084-01-30 05:11:54.444,clnc594z7fkrud3h
3600047513523,1,32.87200453075219,-117.23393066060827,2084-01-30 05:11:53.523,clnc594z7fkrud3h
3600047512431,1,32.8720041403808,-117.23393119390556,2084-01-30 05:11:52.431,clnc594z7fkrud3h
3600047511275,1,32.872003769187444,-117.23393177666357,2084-01-30 05:11:51.275,clnc594z7fkrud3h
3600047510288,1,32.872003583019,-117.23393211982732,2084-01-30 05:11:50.288,clnc594z7fkrud3h
3600047509254,1,32.872003563320746,-117.23393227660452,2084-01-30 05:11:49.254,clnc594z7fkrud3h
3600047508254,1,32.8720037200584,-117.23393208305264,2084-01-30 05:11:48.254,clnc594z7fkrud3h
3600047507190,1,32.87200407727344,-117.23393159473106,2084-01-30 05:11:47.190,clnc594z7fkrud3h
3600047506256,1,32.872004631035985,-117.2339306926588,2084-01-30 05:11:46.256,clnc594z7fkrud3h
3600047493762,1,32.872156130041496,-117.23397021229765,2084-01-30 05:11:33.762,cgz6zoxdw4orflc4
3600047494507,1,32.872128041768,-117.23395818236438,2084-01-30 05:11:34.507,cgz6zoxdw4orflc4
1612485926383,1,32.87007046640976,-117.24228552365813,2021-02-05 00:45:26.383,cbltod3p3uj7oc9l
1612485927340,1,32.87014177484997,-117.24227574698769,2021-02-05 00:45:27.340,cbltod3p3uj7oc9l
1612138332377,2,32.87644917105961,-117.2265455749454,2021-02-01 00:12:12.377,cfecythh12ip365i
1612138331381,2,32.876400278798606,-117.22662510237612,2021-02-01 00:12:11.381,cfecythh12ip365i
1612138330322,2,32.876351320010244,-117.2267031139394,2021-02-01 00:12:10.322,cfecythh12ip365i
1612138329332,1,32.87630246348036,-117.2267804882688,2021-02-01 00:12:09.332,cfecythh12ip365i
1616287237085,6,32.84502570222252,-117.27427796289562,2021-03-21 00:40:37.085,ccwvanq897y62wmo
1616287246082,1,32.84503966206483,-117.27421505931684,2021-03-21 00:40:46.082,ccwvanq897y62wmo
1616287245132,3,32.84503452838239,-117.27423948592423,2021-03-21 00:40:45.132,ccwvanq897y62wmo
1616287244081,2,32.84503109732005,-117.27425466310522,2021-03-21 00:40:44.081,ccwvanq897y62wmo
1616287243228,4,32.84502954214516,-117.27426161629343,2021-03-21 00:40:43.228,ccwvanq897y62wmo
1616287242066,4,32.845027369158075,-117.27427110999909,2021-03-21 00:40:42.066,ccwvanq897y62wmo
1616287241118,7,32.845026195035004,-117.274275792703,2021-03-21 00:40:41.118,ccwvanq897y62wmo
1616287240119,5,32.845025689202146,-117.27427805950305,2021-03-21 00:40:40.119,ccwvanq897y62wmo
1616287239227,5,32.84502564889516,-117.27427807681154,2021-03-21 00:40:39.227,ccwvanq897y62wmo
1616287238331,6,32.84502566606797,-117.2742780387415,2021-03-21 00:40:38.331,ccwvanq897y62wmo
3600047419120,1,32.876280922526576,-117.22996043927247,2084-01-30 05:10:19.120,c5jzq0eg89s7y6o4
3600047422214,1,32.87626290442441,-117.23016381158077,2084-01-30 05:10:22.214,c5jzq0eg89s7y6o4
3600047421155,1,32.876251681743014,-117.2300754349493,2084-01-30 05:10:21.155,c5jzq0eg89s7y6o4
3600047420174,1,32.876256941948235,-117.230007197331,2084-01-30 05:10:20.174,c5jzq0eg89s7y6o4
1616285870111,1,32.88118112966039,-117.22929803188492,2021-03-21 00:17:50.111,ckei5tugi85eswut
1613159070245,1,32.873827247286236,-117.23421855362228,2021-02-12 19:44:30.245,cem6boe832gf39v2
1613159071164,1,32.87371889755803,-117.234268498717,2021-02-12 19:44:31.164,cem6boe832gf39v2
1613863314789,2,32.87398927718726,-117.20972422059073,2021-02-20 23:21:54.789,cous125lk5bwmqvs
1613863323674,2,32.8739894772403,-117.20972368879744,2021-02-20 23:22:03.674,cous125lk5bwmqvs
1613863322774,2,32.87398950616524,-117.20972371356345,2021-02-20 23:22:02.774,cous125lk5bwmqvs
1613863321790,2,32.87398952353861,-117.20972378023664,2021-02-20 23:22:01.790,cous125lk5bwmqvs
1613863320679,2,32.8739895214044,-117.20972390885497,2021-02-20 23:22:00.679,cous125lk5bwmqvs
1613863319672,2,32.87398951594143,-117.20972399232559,2021-02-20 23:21:59.672,cous125lk5bwmqvs
1613863318668,2,32.87398949504495,-117.209724086919,2021-02-20 23:21:58.668,cous125lk5bwmqvs
1613863317903,2,32.873989471442684,-117.20972417085457,2021-02-20 23:21:57.903,cous125lk5bwmqvs
1613863317010,2,32.873989433826864,-117.20972423253686,2021-02-20 23:21:57.010,cous125lk5bwmqvs
1614905981233,2,32.87638776152749,-117.22993928008673,2021-03-05 00:59:41.233,cwf0vuwcqvhkrq8x
1614905986699,1,32.87628610745349,-117.22997035003851,2021-03-05 00:59:46.699,cwf0vuwcqvhkrq8x
1614905985759,1,32.87631581820515,-117.22995103930609,2021-03-05 00:59:45.759,cwf0vuwcqvhkrq8x
1614905984635,1,32.876329863745816,-117.22994570593208,2021-03-05 00:59:44.635,cwf0vuwcqvhkrq8x
1614905983582,1,32.87634584034622,-117.22994186144544,2021-03-05 00:59:43.582,cwf0vuwcqvhkrq8x
1614905982412,1,32.876367708727464,-117.22993928879801,2021-03-05 00:59:42.412,cwf0vuwcqvhkrq8x
1616698564424,2,32.875101196641154,-117.21678659645815,2021-03-25 18:56:04.424,clnp8y697oe91ly7
1616698569660,2,32.87508295998768,-117.21583716757445,2021-03-25 18:56:09.660,clnp8y697oe91ly7
1616698568595,2,32.8750841511915,-117.21601903729072,2021-03-25 18:56:08.595,clnp8y697oe91ly7
1616698567540,2,32.875087721261835,-117.21619948058151,2021-03-25 18:56:07.540,clnp8y697oe91ly7
1616698566534,2,32.875093225454954,-117.21638278539564,2021-03-25 18:56:06.534,clnp8y697oe91ly7
1616698565623,2,32.875097692027644,-117.21654942365366,2021-03-25 18:56:05.623,clnp8y697oe91ly7
1613862901695,1,32.88028249980717,-117.23310633939505,2021-02-20 23:15:01.695,c3f9nx9dquwhvyou
1613862900719,1,32.880273004623746,-117.23312340982966,2021-02-20 23:15:00.719,c3f9nx9dquwhvyou
1613862902709,1,32.880293960116184,-117.23308089632887,2021-02-20 23:15:02.709,c3f9nx9dquwhvyou
1616375018484,1,32.876655997206804,-117.21835759061425,2021-03-22 01:03:38.484,cg8npiqmy7h55x4b
1616288517109,1,32.87624114221354,-117.24367638585241,2021-03-21 01:01:57.109,c4pg45yas4nspvw2
1616288518054,1,32.87635399256929,-117.2436846220812,2021-03-21 01:01:58.054,c4pg45yas4nspvw2
1610059154872,1,32.87655710675174,-117.23176221000617,2021-01-07 22:39:14.872,cvsi7eaid1t1v0uo
1610059163063,1,32.87672336112517,-117.23245433676556,2021-01-07 22:39:23.063,cvsi7eaid1t1v0uo
1610059162227,1,32.8767080634026,-117.2323909426092,2021-01-07 22:39:22.227,cvsi7eaid1t1v0uo
1610059161259,1,32.87669034969161,-117.23231676044495,2021-01-07 22:39:21.259,cvsi7eaid1t1v0uo
1610059160241,4,32.876671164588004,-117.23223564497272,2021-01-07 22:39:20.241,cvsi7eaid1t1v0uo
1610059159173,4,32.876653080850055,-117.23215827464877,2021-01-07 22:39:19.173,cvsi7eaid1t1v0uo
3600047314792,1,32.88015511864978,-117.23330413382428,2084-01-30 05:08:34.792,ccqqnmf98ixgvn7t
3600047323933,1,32.880299701257144,-117.23295100277849,2084-01-30 05:08:43.933,ccqqnmf98ixgvn7t
3600047322973,1,32.880304568295216,-117.23300080744382,2084-01-30 05:08:42.973,ccqqnmf98ixgvn7t
3600047322054,1,32.88029903254649,-117.23304654067805,2084-01-30 05:08:42.054,ccqqnmf98ixgvn7t
3600047321006,1,32.880282754964874,-117.2330864604196,2084-01-30 05:08:41.006,ccqqnmf98ixgvn7t
3600047319998,1,32.88026647089612,-117.2331099429958,2084-01-30 05:08:39.998,ccqqnmf98ixgvn7t
3600047318908,1,32.88025503928276,-117.23312434352543,2084-01-30 05:08:38.908,ccqqnmf98ixgvn7t
3600047317902,1,32.88023546342267,-117.2331562069022,2084-01-30 05:08:37.902,ccqqnmf98ixgvn7t
3600047316845,1,32.880213088502714,-117.23319537171798,2084-01-30 05:08:36.845,ccqqnmf98ixgvn7t
3600047315841,1,32.88018463123217,-117.23324569983973,2084-01-30 05:08:35.841,ccqqnmf98ixgvn7t
1483233226454,2,32.87680213622184,-117.2328900963852,2017-01-01 01:13:46.454,cqetgl3p3yhzgb14
1483233225525,1,32.876802113365606,-117.23289000572184,2017-01-01 01:13:45.525,cqetgl3p3yhzgb14
1483233227336,2,32.876802146742946,-117.23289010422155,2017-01-01 01:13:47.336,cqetgl3p3yhzgb14
1613162404024,2,32.88114238372126,-117.22971201701306,2021-02-12 20:40:04.024,c0hgwlfzypjd482y
1613162413351,4,32.880864594171484,-117.23033229900186,2021-02-12 20:40:13.351,c0hgwlfzypjd482y
1613162412477,3,32.88089424285886,-117.23026686587231,2021-02-12 20:40:12.477,c0hgwlfzypjd482y
1613162411573,3,32.88092323000446,-117.23020238382341,2021-02-12 20:40:11.573,c0hgwlfzypjd482y
1613162409557,1,32.880986177774844,-117.2300619813698,2021-02-12 20:40:09.557,c0hgwlfzypjd482y
1613162408414,1,32.88101888003828,-117.2299902537129,2021-02-12 20:40:08.414,c0hgwlfzypjd482y
1613162407436,1,32.88104712378544,-117.22992781098749,2021-02-12 20:40:07.436,c0hgwlfzypjd482y
1613162406397,2,32.881075047072045,-117.22986569701042,2021-02-12 20:40:06.397,c0hgwlfzypjd482y
1613162405314,2,32.88110463492536,-117.2297987684952,2021-02-12 20:40:05.314,c0hgwlfzypjd482y
1613162433288,1,32.880381397988536,-117.23148959278141,2021-02-12 20:40:33.288,cvbg87ky0jvygz3u
1616366403987,2,32.85679196287492,-117.22783145895269,2021-03-21 22:40:03.987,c9u98fc1ceksfgfi
1613158951669,1,32.88084767994849,-117.23025671974266,2021-02-12 19:42:31.669,c6z0ck532ftn043o
1613158960923,3,32.8811923617939,-117.22957322531671,2021-02-12 19:42:40.923,c6z0ck532ftn043o
1613158959843,2,32.88115590494841,-117.22965284276964,2021-02-12 19:42:39.843,c6z0ck532ftn043o
1613158958836,1,32.881114457270506,-117.22974414632908,2021-02-12 19:42:38.836,c6z0ck532ftn043o
1613158957915,1,32.88107201260756,-117.22983482079893,2021-02-12 19:42:37.915,c6z0ck532ftn043o
1613158956904,1,32.88102212323398,-117.22993924714216,2021-02-12 19:42:36.904,c6z0ck532ftn043o
1613158953727,1,32.8808799599254,-117.23019834292043,2021-02-12 19:42:33.727,c6z0ck532ftn043o
1613158952705,1,32.8808567164295,-117.23023731266207,2021-02-12 19:42:32.705,c6z0ck532ftn043o
1616367742751,1,32.85414499293291,-117.18805766793244,2021-03-21 23:02:22.751,cxya3xq3fxfioznv
4925062743803,1,32.876388397367435,-117.23106488508809,2126-01-26 00:59:03.803,ct3npuz0mpek1se8
4925062742802,1,32.876355631107614,-117.23088902619496,2126-01-26 00:59:02.802,ct3npuz0mpek1se8
1616701914296,1,32.86803506712318,-117.22015306185524,2021-03-25 19:51:54.296,c5v17d6ngf4lkw7r
1611350437642,2,32.87687622158928,-117.2331913056406,2021-01-22 21:20:37.642,colu449d1tvqs0t0
1611350441698,1,32.87683648984255,-117.23341874863104,2021-01-22 21:20:41.698,colu449d1tvqs0t0
1611350440749,1,32.876874299762946,-117.23337054387324,2021-01-22 21:20:40.749,colu449d1tvqs0t0
1611350439652,2,32.876890424932824,-117.2333087039718,2021-01-22 21:20:39.652,colu449d1tvqs0t0
1611350438697,1,32.876888518506796,-117.23324648745579,2021-01-22 21:20:38.697,colu449d1tvqs0t0
1611350392776,1,32.87627452681269,-117.23031080683468,2021-01-22 21:19:52.776,cx4oifrg6533nj5y
1611350389663,1,32.87624806007942,-117.23003426336788,2021-01-22 21:19:49.663,cx4oifrg6533nj5y
1611350388597,1,32.87628088450137,-117.22995990061321,2021-01-22 21:19:48.597,cx4oifrg6533nj5y
1614544961032,1,32.877101151079025,-117.2367218768091,2021-02-28 20:42:41.032,cevjyky3i2bziyn2
1614544960012,1,32.87710163935814,-117.23655409976212,2021-02-28 20:42:40.012,cevjyky3i2bziyn2
1614544959043,1,32.87710097523821,-117.23641461515358,2021-02-28 20:42:39.043,cevjyky3i2bziyn2
1614544957996,1,32.877098335580165,-117.23627503085665,2021-02-28 20:42:37.996,cevjyky3i2bziyn2
1614544956849,1,32.87709905278832,-117.2361409656283,2021-02-28 20:42:36.849,cevjyky3i2bziyn2
1616534064921,1,32.841618679337536,-117.27278512703822,2021-03-23 21:14:24.921,c91y21nufj6pcuj3
1616534073022,1,32.841933230634986,-117.27286664769608,2021-03-23 21:14:33.022,c91y21nufj6pcuj3
1616534071905,1,32.84188913315908,-117.27286382911178,2021-03-23 21:14:31.905,c91y21nufj6pcuj3
1616534070915,1,32.84184055649009,-117.27284969236848,2021-03-23 21:14:30.915,c91y21nufj6pcuj3
1616534067909,1,32.841697421820214,-117.27280633852502,2021-03-23 21:14:27.909,c91y21nufj6pcuj3
1616531989915,1,32.876547087294995,-117.23346811676608,2021-03-23 20:39:49.915,coss5imiw83igbwh
3600047342946,1,32.880380494163774,-117.23141347018606,2084-01-30 05:09:02.946,cntefzfoq2jrectt
3600047342032,1,32.88035411552631,-117.23149151352031,2084-01-30 05:09:02.032,cntefzfoq2jrectt
3600047341037,1,32.88032009949896,-117.23159940949408,2084-01-30 05:09:01.037,cntefzfoq2jrectt
3600047340070,1,32.88029633955688,-117.23168161208989,2084-01-30 05:09:00.070,cntefzfoq2jrectt
4925066599648,1,32.87675727828948,-117.23331878339614,2126-01-26 02:03:19.648,cd5yfxqux05fq773
4925066598644,1,32.87672095017893,-117.23333384209629,2126-01-26 02:03:18.644,cd5yfxqux05fq773
4925066597591,1,32.87668557704617,-117.23333844908804,2126-01-26 02:03:17.591,cd5yfxqux05fq773
4925066596532,1,32.87664189246367,-117.23334121235443,2126-01-26 02:03:16.532,cd5yfxqux05fq773
4925066595473,1,32.8765603448413,-117.23334585855257,2126-01-26 02:03:15.473,cd5yfxqux05fq773
1616287141018,1,32.8444764171432,-117.27665066335764,2021-03-21 00:39:01.018,cnd2mf0p8zdr0tsq
1611881886304,1,32.87246543460212,-117.23415124037842,2021-01-29 00:58:06.304,ckc97nohda82f6nv
1611881885396,1,32.872465499913304,-117.23415184904516,2021-01-29 00:58:05.396,ckc97nohda82f6nv
1611881884349,1,32.872465647154925,-117.23415250488337,2021-01-29 00:58:04.349,ckc97nohda82f6nv
1611881887423,1,32.87246537734965,-117.23415050476679,2021-01-29 00:58:07.423,ckc97nohda82f6nv
1616366348880,1,32.86366198019333,-117.2292929897032,2021-03-21 22:39:08.880,cyhp5k9bn7ntgv6d
1612313834735,1,32.87211642715553,-117.23395738092728,2021-02-03 00:57:14.735,cdqmgek22en5hz8u
1612313843873,2,32.87156343984408,-117.23373610980916,2021-02-03 00:57:23.873,cdqmgek22en5hz8u
1612313842825,1,32.87159606994236,-117.23381598938327,2021-02-03 00:57:22.825,cdqmgek22en5hz8u
1612313841851,1,32.87164859001039,-117.23387080844152,2021-02-03 00:57:21.851,cdqmgek22en5hz8u
1612313840811,1,32.87170764315888,-117.23389690420359,2021-02-03 00:57:20.811,cdqmgek22en5hz8u
1612313839822,1,32.87176332489527,-117.23390591160832,2021-02-03 00:57:19.822,cdqmgek22en5hz8u
1612313838804,1,32.8718207940952,-117.23390901656822,2021-02-03 00:57:18.804,cdqmgek22en5hz8u
1612313837789,1,32.871890565830164,-117.23391148777792,2021-02-03 00:57:17.789,cdqmgek22en5hz8u
1612313836749,1,32.87196186711241,-117.23391469343784,2021-02-03 00:57:16.749,cdqmgek22en5hz8u
1612313835779,1,32.87203544506132,-117.23392778560688,2021-02-03 00:57:15.779,cdqmgek22en5hz8u
1616367610080,2,32.85452755290317,-117.20489012332165,2021-03-21 23:00:10.080,c0rifduuvgejd2mt
1616367608959,2,32.85452764946391,-117.20489013577038,2021-03-21 23:00:08.959,c0rifduuvgejd2mt
1616367612185,1,32.85452740043018,-117.20489007648071,2021-03-21 23:00:12.185,c0rifduuvgejd2mt
1616367611220,2,32.85452744923613,-117.20489008036243,2021-03-21 23:00:11.220,c0rifduuvgejd2mt
1616369039582,2,32.867966417383364,-117.22477483399784,2021-03-21 23:23:59.582,cqplnn75cc25ffae
1616369045590,1,32.867996816665595,-117.22477654989305,2021-03-21 23:24:05.590,cqplnn75cc25ffae
1616369044589,1,32.8679737571553,-117.22477561970972,2021-03-21 23:24:04.589,cqplnn75cc25ffae
1616369043570,1,32.86796655903655,-117.22477520789774,2021-03-21 23:24:03.570,cqplnn75cc25ffae
1616369042558,1,32.867965897968,-117.22477505623199,2021-03-21 23:24:02.558,cqplnn75cc25ffae
1616369041448,1,32.86796624025913,-117.22477497229298,2021-03-21 23:24:01.448,cqplnn75cc25ffae
1616369040368,1,32.867966339934185,-117.22477487356537,2021-03-21 23:24:00.368,cqplnn75cc25ffae
1483235211529,2,32.87515460585134,-117.211486876878,2017-01-01 01:46:51.529,cd8lbxp4w12fnzut
1483235210598,2,32.87516056209299,-117.21135482274396,2017-01-01 01:46:50.598,cd8lbxp4w12fnzut
1483235212465,2,32.875153526553035,-117.21166854076776,2017-01-01 01:46:52.465,cd8lbxp4w12fnzut
1612138535021,1,32.875116482156336,-117.21603591299412,2021-02-01 00:15:35.021,cvrdblr6n889z93j
1612138534026,1,32.87512009338738,-117.21625816265212,2021-02-01 00:15:34.026,cvrdblr6n889z93j
1616368987612,1,32.865471004807766,-117.2282920364126,2021-03-21 23:23:07.612,cqmwcntj3za6xu0z
1616368988529,1,32.86550773290556,-117.22813544309449,2021-03-21 23:23:08.529,cqmwcntj3za6xu0z
1616532022818,1,32.87468443419811,-117.23377399940351,2021-03-23 20:40:22.818,czcafgsw260zx3hx
1610061469786,1,32.8768,-117.2333,2021-01-07 23:17:49.786,c4wrt3o37m3ik25u
1616532072905,1,32.87257257270097,-117.23420699651831,2021-03-23 20:41:12.905,cdlt8i402w9rcjd4
1616532081969,2,32.87226474224877,-117.23403113914692,2021-03-23 20:41:21.969,cdlt8i402w9rcjd4
1616532081106,2,32.87231624849776,-117.2340609858383,2021-03-23 20:41:21.106,cdlt8i402w9rcjd4
1616532080071,2,32.87236761461152,-117.23409143748228,2021-03-23 20:41:20.071,cdlt8i402w9rcjd4
1616532079062,2,32.87241974674565,-117.23412179659908,2021-03-23 20:41:19.062,cdlt8i402w9rcjd4
1616532077946,1,32.87248086763333,-117.23415694357661,2021-03-23 20:41:17.946,cdlt8i402w9rcjd4
1616532076966,1,32.8725171414877,-117.23417729993594,2021-03-23 20:41:16.966,cdlt8i402w9rcjd4
1616532075906,1,32.87254293075351,-117.23419106045893,2021-03-23 20:41:15.906,cdlt8i402w9rcjd4
1616532074807,1,32.872557721519286,-117.23419892203951,2021-03-23 20:41:14.807,cdlt8i402w9rcjd4
